177.9450-38.4000  1.0000  1.1646
177.9450-38.4060  1.0000  1.2218
177.9450-38.4120  1.0000  1.1895
177.9450-38.4180  1.0000  1.0752
177.9450-38.4240  1.0000  0.9056
177.9450-38.4300  1.0000  0.7216
177.9450-38.4360  1.0000  0.5698
177.9450-38.4420  1.0000  0.4884
177.9450-38.4480  1.0000  0.4952
177.9450-38.4540  1.0000  0.5889
177.9450-38.4600  1.0000  0.7484
177.9450-38.4660  1.0000  0.9331
177.9450-38.4720  1.0000  1.0967
177.9450-38.4780  1.0000  1.2001
177.9450-38.4840  1.0000  1.2189
177.9450-38.4900  1.0000  1.1489
177.9450-38.4960  1.0000  1.0062
177.9450-38.5020  1.0000  0.8249
177.9450-38.5080  1.0000  0.6492
177.9450-38.5140  1.0000  0.5243
177.9450-38.5200  1.0000  0.4802
177.9450-38.5260  1.0000  0.5259
177.9450-38.5320  1.0000  0.6520
177.9450-38.5380  1.0000  0.8281
177.9450-38.5440  1.0000  1.0092
177.9450-38.5500  1.0000  1.1508
177.9450-38.5560  1.0000  1.2194
177.9450-38.5620  1.0000  1.1989
177.9450-38.5680  1.0000  1.0943
177.9450-38.5740  1.0000  0.9299
177.9450-38.5800  1.0000  0.7452
177.9450-38.5860  1.0000  0.5866
177.9450-38.5920  1.0000  0.4943
177.9450-38.5980  1.0000  0.4891
177.9540-38.4000  1.0000  1.1374
177.9540-38.4060  1.0000  1.1895
177.9540-38.4120  1.0000  1.1600
177.9540-38.4180  1.0000  1.0557
177.9540-38.4240  1.0000  0.9009
177.9540-38.4300  1.0000  0.7333
177.9540-38.4360  1.0000  0.5947
177.9540-38.4420  1.0000  0.5201
177.9540-38.4480  1.0000  0.5264
177.9540-38.4540  1.0000  0.6122
177.9540-38.4600  1.0000  0.7577
177.9540-38.4660  1.0000  0.9260
177.9540-38.4720  1.0000  1.0754
177.9540-38.4780  1.0000  1.1697
177.9540-38.4840  1.0000  1.1868
177.9540-38.4900  1.0000  1.1229
177.9540-38.4960  1.0000  0.9927
177.9540-38.5020  1.0000  0.8274
177.9540-38.5080  1.0000  0.6672
177.9540-38.5140  1.0000  0.5530
177.9540-38.5200  1.0000  0.5126
177.9540-38.5260  1.0000  0.5545
177.9540-38.5320  1.0000  0.6698
177.9540-38.5380  1.0000  0.8304
177.9540-38.5440  1.0000  0.9955
177.9540-38.5500  1.0000  1.1247
177.9540-38.5560  1.0000  1.1872
177.9540-38.5620  1.0000  1.1685
177.9540-38.5680  1.0000  1.0731
177.9540-38.5740  1.0000  0.9231
177.9540-38.5800  1.0000  0.7548
177.9540-38.5860  1.0000  0.6100
177.9540-38.5920  1.0000  0.5255
177.9540-38.5980  1.0000  0.5207
177.9630-38.4000  1.0000  1.0406
177.9630-38.4060  1.0000  1.0752
177.9630-38.4120  1.0000  1.0557
177.9630-38.4180  1.0000  0.9866
177.9630-38.4240  1.0000  0.8846
177.9630-38.4300  1.0000  0.7742
177.9630-38.4360  1.0000  0.6829
177.9630-38.4420  1.0000  0.6334
177.9630-38.4480  1.0000  0.6375
177.9630-38.4540  1.0000  0.6945
177.9630-38.4600  1.0000  0.7903
177.9630-38.4660  1.0000  0.9011
177.9630-38.4720  1.0000  0.9996
177.9630-38.4780  1.0000  1.0620
177.9630-38.4840  1.0000  1.0733
